seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
100000,2,aligned,point,online,0.5491709370266484,0.5467875764182187,0.0,0.14401006058085822,0.13931552504112663,1.0
100000,2,aligned,shuffled,online,0.5753917991523381,0.5491843383070192,0.0,0.14344380209536806,0.13542306951341584,1.0
100000,2,aligned,uniform,online,0.48131266915992776,0.5173936514994087,0.0,0.1471263927951357,0.13403931858657384,1.0
100000,2,aligned,count,online,0.5614806568780393,0.5871465971036732,0.0,0.1446813040472255,0.13637287640888507,1.0
100000,2,decorrelated,epistemic,frozen,0.49583150541293425,0.4468045734643281,0.2875,0.2186291575214685,0.2186291575214685,0.0
100000,2,decorrelated,aleatoric,frozen,0.4667910061284174,0.48467506663265325,0.44375,0.20366727756733333,0.20366727756733335,-0.006993006993006993
100000,2,decorrelated,total,frozen,0.48805944089413095,0.4603604257662742,0.09375,0.2055122311501743,0.20551223115017433,0.02097902097902098
100000,2,decorrelated,point,frozen,0.5264360909430705,0.5295091158200191,0.0,0.18890641467911487,0.18890641467911487,-0.027972027972027972
100000,2,decorrelated,shuffled,frozen,0.5091270913137469,0.5187347218582214,0.0,0.17198362003466056,0.17198362003466058,0.027972027972027972
100000,2,decorrelated,uniform,frozen,0.5280292882776415,0.4663838710011371,0.15625,0.2218611419960721,0.2218611419960721,0.034965034965034975
100000,2,decorrelated,count,frozen,0.5312462765929744,0.5314003812141325,0.125,0.17214426370523564,0.1721442637052356,-0.04195804195804196
100000,2,decorrelated,epistemic,online,0.5026615365278846,0.5150067140331307,0.28125,0.20003827002992183,0.19018753619630635,0.0
100000,2,decorrelated,aleatoric,online,0.4690083009535487,0.5316372997726212,0.39375,0.19835218608639854,0.17840364464009137,-0.006993006993006993
100000,2,decorrelated,total,online,0.482820802564319,0.4669629978409203,0.11875,0.18709340401323998,0.17743595692937153,0.02097902097902098
100000,2,decorrelated,point,online,0.5537161242304376,0.571978952219418,0.0,0.16422382776632877,0.1467238086668153,-0.027972027972027972
100000,2,decorrelated,shuffled,online,0.5537821788971763,0.5706217452558192,0.0,0.16446752729918734,0.15826975049869615,0.027972027972027972
100000,2,decorrelated,uniform,online,0.5022098323603061,0.5087658840219064,0.15,0.19525855866354475,0.18617700736175502,0.034965034965034975
100000,2,decorrelated,count,online,0.5606386623807877,0.6058495495785634,0.08125,0.12767184803096623,0.12293224742539659,-0.04195804195804196
100000,2,anti,epistemic,frozen,0.45597409023431545,0.4960417710305099,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,aleatoric,frozen,0.49480612978673,0.5211494658175425,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,total,frozen,0.44381369822080197,0.4683731330577242,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,point,frozen,0.5313924229614104,0.5339848249021124,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,shuffled,frozen,0.4782231402699181,0.4943003637720412,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,uniform,frozen,0.47832554200664507,0.47392660979019074,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,count,frozen,0.5135190031531291,0.5322624746722571,0.0,0.19473072423668453,0.19473072423668455,-1.0
100000,2,anti,epistemic,online,0.4817016246099152,0.48231265967253273,0.0,0.16946761070338273,0.14575762080174182,-1.0
100000,2,anti,aleatoric,online,0.5051461205381694,0.5377773722984042,0.0,0.16668568137944298,0.14346203489550763,-1.0
100000,2,anti,total,online,0.5003400716912013,0.49843466430472905,0.0,0.16498574686003678,0.1471640868666763,-1.0
100000,2,anti,point,online,0.5285123166904505,0.5086025139953371,0.0,0.16451938537620092,0.14708357203525693,-1.0
100000,2,anti,shuffled,online,0.5232813469633515,0.5363006743615525,0.0,0.16817722021319637,0.15260369993822723,-1.0
