seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
60000,2,anti,epistemic,frozen,0.4705264444080621,0.487511950424561,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,aleatoric,frozen,0.4803263591235195,0.5092661536034325,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,total,frozen,0.492671726511659,0.5332957237007114,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,point,frozen,0.5386182837695456,0.5546052225319714,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,shuffled,frozen,0.49604649270564083,0.5346078302327851,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,uniform,frozen,0.5165301372723938,0.5219526839938616,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,count,frozen,0.5200188769809113,0.503742231286652,0.0,0.17883496711790278,0.17883496711790278,-1.0
60000,2,anti,epistemic,online,0.5265587376908705,0.5494775512430404,0.0,0.14942302520887393,0.1288311955186653,-1.0
60000,2,anti,aleatoric,online,0.4882906931679177,0.5054302926710893,0.0,0.15886767149240635,0.1472541308369543,-1.0
60000,2,anti,total,online,0.5315598242130708,0.5369443087502803,0.0,0.15110480208312765,0.13663078063455145,-1.0
60000,2,anti,point,online,0.5403667285764397,0.5565587929699146,0.0,0.14758088028804695,0.1377921697523304,-1.0
60000,2,anti,shuffled,online,0.5220914027654097,0.5531214889923277,0.0,0.15173808911133405,0.13422857466072044,-1.0
60000,2,anti,uniform,online,0.5443180863854978,0.5795559955838046,0.0,0.1516382389209372,0.13765715077497512,-1.0
60000,2,anti,count,online,0.542033154834607,0.518360563243099,0.0,0.151071499988155,0.13966407888877588,-1.0
60000,3,aligned,epistemic,frozen,0.5578512619580573,0.5309862694641961,0.075,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,aleatoric,frozen,0.5208939299454043,0.4988811983881602,0.08125,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,total,frozen,0.5372478309304756,0.5365702162184197,0.075,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,point,frozen,0.4871203223896174,0.47521277158729747,0.0875,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,shuffled,frozen,0.4956251642441859,0.5226314519969698,0.05,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,uniform,frozen,0.46122460221120115,0.48067043843249035,0.31875,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,count,frozen,0.49024047995645637,0.4749800451841918,0.11875,0.2268859691030473,0.22688596910304729,1.0
60000,3,aligned,epistemic,online,0.5415222128397539,0.5335022383207051,0.06875,0.19831760652788383,0.17805074564105258,1.0
60000,3,aligned,aleatoric,online,0.5416552924855788,0.5258603460979083,0.05625,0.2084001018734692,0.18788869336844935,1.0
60000,3,aligned,total,online,0.5174943942907257,0.5261732009284001,0.075,0.2060948255245046,0.18132620325131096,1.0
60000,3,aligned,point,online,0.5098955213184592,0.5298375329586917,0.075,0.21001270940423683,0.1895641148775038,1.0
60000,3,aligned,shuffled,online,0.5009186547840178,0.5220582652352127,0.1375,0.20379171374187802,0.17859011304557085,1.0
60000,3,aligned,uniform,online,0.5373476915410766,0.5225321180821052,0.0375,0.2040551137240183,0.1850427316842754,1.0
60000,3,aligned,count,online,0.5023320726904487,0.5488972688594723,0.0875,0.20291378310345243,0.18174980518282136,1.0
60000,3,decorrelated,epistemic,frozen,0.49809450887982365,0.47448748628382387,0.15,0.2195102649000067,0.2195102649000067,0.04195804195804196
60000,3,decorrelated,aleatoric,frozen,0.5284241030817892,0.5493161545743981,0.1375,0.2195102649000067,0.2195102649000067,0.04195804195804196
60000,3,decorrelated,total,frozen,0.4994156172356413,0.4593272093225028,0.14375,0.2195102649000067,0.2195102649000067,0.04195804195804196
60000,3,decorrelated,point,frozen,0.5219098954865475,0.48935930530552857,0.1875,0.2195102649000067,0.2195102649000067,0.04195804195804196
60000,3,decorrelated,shuffled,frozen,0.46647965661135277,0.4950405547114869,0.33125,0.2195102649000067,0.2195102649000067,0.04195804195804196
60000,3,decorrelated,uniform,frozen,0.4588987502819033,0.5227729378398586,0.36875,0.2195102649000067,0.2195102649000067,0.04195804195804196
